memoryName,gen,latency,readUncached,write,price,perf_score,value_score,gen_numeric
Thermaltake Technology Co Ltd RA24D408GX2-3600C18A 8GB,DDR4,26,17200.0,17100.0,145.0,1270.3703703703704,8.701166920345003,4
Corsair CMW32GX4M2Z3600C14 16GB,DDR4,27,23000.0,17000.0,168.495,1428.5714285714287,8.428398646399177,4
A-DATA Technology DDR4 3300 2OZ 4GB,DDR4,17,22000.0,17000.0,168.495,2166.6666666666665,12.783071280372084,4
G Skill Intl F4-3866C18-8GTZSW 8GB,DDR4,18,20900.0,17000.0,168.495,1994.7368421052631,11.768706109945798,4
Patriot Memory (PDP Systems) 4400 C18 Series 8GB,DDR4,29,20100.0,17000.0,168.495,1236.6666666666667,7.296183761566222,4
Neo Forza NMUD480E82-3600 8GB,DDR4,24,20000.0,17000.0,168.495,1480.0,8.731820997669548,4
Crucial Technology BL16G36C16U4B.M16FE1 16GB,DDR4,27,20000.0,17000.0,168.495,1321.4285714285713,7.796268747919238,4
Crucial Technology BL8G36C16U4RL.M8FE1 8GB,DDR4,26,19700.0,17000.0,168.495,1359.2592592592594,8.019465230592402,4
G Skill Intl F4-3600C16-16GTRSC 16GB,DDR4,26,19500.0,17000.0,168.495,1351.851851851852,7.975762422796259,4
GIGA - BYTE Technology Co Ltd AR36C18S8K2HU416R 8GB,DDR4,28,19100.0,17000.0,168.495,1244.8275862068965,7.3443321998105935,4
G Skill Intl F4-4133C19-8GTZKWC 8GB,DDR4,22,19000.0,17000.0,168.495,1565.2173913043478,9.23459329953301,4
G Skill Intl F4-3200C14-16GFX 16GB,DDR4,30,18400.0,17000.0,168.495,1141.9354838709678,6.737281240573278,4
G Skill Intl F4-3866C18-16GTZR 16GB,DDR4,34,17500.0,17000.0,168.495,985.7142857142857,5.815595066015432,4
G Skill Intl F4-4000C18-8GTZSW 8GB,DDR4,30,17200.0,17000.0,168.495,1103.225806451613,6.508898825638591,4
Chun Well Technology Holding Limited ND4U0840180BRPDE 8GB,DDR4,29,22800.0,16900.0,168.495,1323.3333333333333,7.807506612781104,4
Essencore Limited KD4AGU880-32A160X 16GB,DDR4,28,21900.0,16900.0,168.495,1337.9310344827586,7.893631284006953,4
Corsair CMD32GX4M2C3200C14M 16GB,DDR4,18,21300.0,16900.0,168.495,2010.5263157894738,11.861862094984948,4
Crucial Technology BLE8G4D36BEEAK.M8FE3 8GB,DDR4,23,21300.0,16900.0,168.495,1591.6666666666667,9.390640825196417,4
Corsair CMD32GX4M4B3866C18 8GB,DDR4,18,21100.0,16900.0,168.495,2000.0,11.799758104958848,4
Corsair CMT16GX4M2C3600C18 8GB,DDR4,28,20800.0,16900.0,189.0,1300.0,6.842105263157895,4
G Skill Intl F4-4000C18-16GTRS 16GB,DDR4,29,20800.0,16900.0,168.495,1256.6666666666667,7.41418134261581,4
Patriot Memory (PDP Systems) 3600 C16 Series 8GB,DDR4,24,20600.0,16900.0,168.495,1500.0,8.849818578719136,4
G Skill Intl F4-4000C17-16GTZRB 16GB,DDR4,30,20200.0,16900.0,168.495,1196.774193548387,7.060822995064084,4
Crucial Technology BL8G36C16U4BL.M8FE1 8GB,DDR4,27,19700.0,16900.0,168.495,1307.142857142857,7.711984761455247,4
G Skill Intl F4-4000C18-16GTRG 16GB,DDR4,34,19700.0,16900.0,168.495,1045.7142857142858,6.169587809164198,4
G Skill Intl F4-3600C16-16GTZNC 16GB,DDR4,27,19400.0,16900.0,168.495,1296.4285714285713,7.648771771607253,4
G Skill Intl F4-3600C16-8GTZR 8GB,DDR4,28,19100.0,16900.0,168.495,1241.3793103448277,7.323987789284803,4
Corsair CMT32GX4M4C3200C14 8GB,DDR4,23,18900.0,16900.0,519.99,1491.6666666666667,2.8631387678586284,4
Crucial Technology CT16G4SFD832A.C16FJ 16GB,DDR4,34,18200.0,16900.0,168.495,1002.8571428571429,5.9167358497722224,4
Kingston XCCT36-MIE 16GB,DDR4,28,17900.0,16900.0,168.495,1200.0,7.079854862975309,4
Corsair CMT32GX4M2C3600C18 16GB,DDR4,28,17800.0,16900.0,168.495,1196.551724137931,7.059510452449517,4
Kingston HP32D4U8D8HC-16XR 16GB,DDR4,28,17800.0,16900.0,168.495,1196.551724137931,7.059510452449517,4
Crucial Technology BL16G32C16U4R.16FE 16GB,DDR4,30,22000.0,16800.0,168.495,1251.6129032258063,7.384364749554892,4
Crucial Technology BLT8G4D30AETA.K16FD 8GB,DDR4,17,20800.0,16800.0,82.39,2088.8888888888887,25.049632916283592,4
G Skill Intl F4-3600C16-8GTZ 8GB,DDR4,24,20700.0,16800.0,168.495,1500.0,8.849818578719136,4
Corsair CMK32GX4M2C3333C16 16GB,DDR4,24,20400.0,16800.0,189.99,1488.0,7.790983821142468,4
Crucial Technology BL8G36C16U4B.M8FE1 8GB,DDR4,27,20200.0,16800.0,168.495,1321.4285714285713,7.796268747919238,4
G Skill Intl F4-4400C19-16GTZR 16GB,DDR4,29,20200.0,16800.0,168.495,1233.3333333333333,7.276517498057956,4
G Skill Intl F4-3200C14-8GTZSK 8GB,DDR4,25,20100.0,16800.0,168.495,1419.2307692307693,8.373289886018876,4
Crucial Technology BL16G36C16U4WL.M16FE 16GB,DDR4,26,19800.0,16800.0,168.495,1355.5555555555557,7.997613826694331,4
Team Group Inc. TEAMGROUP-UD4-4000 4GB,DDR4,27,19700.0,16800.0,168.495,1303.5714285714287,7.69091376483925,4
Mushkin MRX4U300GJJM16G 16GB,DDR4,28,19700.0,16800.0,168.495,1258.6206896551723,7.425709841913758,4
G Skill Intl F4-4000C18-8GTZKW 8GB,DDR4,25,19300.0,16800.0,168.495,1388.4615384615386,8.191755145942585,4
Patriot Memory (PDP Systems) 4133 C19 Series 8GB,DDR4,26,19100.0,16800.0,168.495,1329.6296296296296,7.844653999407826,4
Gold Key Technology Co Ltd NMUD416E86-3200D 16GB,DDR4,26,18700.0,16800.0,168.495,1314.8148148148148,7.757248383815539,4
Kingston KHX4266C19D4/8GX 8GB,DDR4,27,18600.0,16800.0,168.495,1264.2857142857142,7.459132802063271,4
Crucial Technology BLM8G40C18U4BL.M8FE1 8GB,DDR4,27,18200.0,16800.0,168.495,1250.0,7.37484881559928,4
G Skill Intl F4-3600C18-16GTRG 16GB,DDR4,28,18000.0,16800.0,168.495,1200.0,7.079854862975309,4
Kingston KHX3733C19D4/8GX 8GB,DDR4,27,17800.0,16800.0,168.495,1235.7142857142858,7.290564829135288,4
Corsair CMT128GX4M8X3600C18 16GB,DDR4,35,17200.0,16800.0,168.495,944.4444444444445,5.572107994008345,4
G Skill Intl F4-3600C14-16GTZN 16GB,DDR4,32,22700.0,16700.0,168.495,1193.939393939394,7.04409802023301,4
Crucial Technology BLS4G4D26BFSB.8FD2 4GB,DDR4,18,21100.0,16700.0,168.495,1989.4736842105262,11.737654114932749,4
Corsair CMK8GX4M2B4266C19 4GB,DDR4,18,20900.0,16700.0,168.495,1978.9473684210527,11.67555012490665,4
G Skill Intl F4-3866C18-8GTZKW 8GB,DDR4,18,20900.0,16700.0,168.495,1978.9473684210527,11.67555012490665,4
G Skill Intl F4-3200C14-16GTZSW 16GB,DDR4,26,20600.0,16700.0,168.495,1381.4814814814815,8.150573653980834,4
Corsair CMK16GX4M4B3733C17 4GB,DDR4,19,20300.0,16700.0,209.99,1850.0,8.768188065785107,4
Corsair CMR32GX4M4C3333C16 8GB,DDR4,24,20000.0,16700.0,848.06,1468.0,1.7289708618943302,4
Patriot Memory (PDP Systems) 3733 C17 Series 8GB,DDR4,27,20000.0,16700.0,168.495,1310.7142857142858,7.733055758071245,4
G Skill Intl F4-5066C20-8GVK 8GB,DDR4,27,19800.0,16700.0,168.495,1303.5714285714287,7.69091376483925,4
G Skill Intl F4-4133C19-8GTZC 8GB,DDR4,23,19300.0,16700.0,168.495,1500.0,8.849818578719136,4
G Skill Intl F4-4000C18-8GTZ 8GB,DDR4,25,19100.0,16700.0,168.495,1376.923076923077,8.123679618413975,4
G Skill Intl F4-4000C17-8GTRS 8GB,DDR4,27,18500.0,16700.0,168.495,1257.142857142857,7.416990808831276,4
Crucial Technology BLM16G40C18U4B.M8FB1 16GB,DDR4,27,18400.0,16700.0,168.495,1253.5714285714287,7.395919812215278,4
Kingston KHX3733C19D4/16GX 16GB,DDR4,28,18400.0,16700.0,168.495,1210.344827586207,7.1408880945526825,4
G Skill Intl F4-3200C14-32GTRS 32GB,DDR4,32,24100.0,16600.0,168.495,1233.3333333333333,7.276517498057956,4
Wilk Elektronik S.A. IRH3200D464L16/16G 16GB,DDR4,31,21900.0,16600.0,168.495,1203.125,7.098291985014307,4
V-Color Technology Inc. TA48G30S815GK 8GB,DDR4,17,21800.0,16600.0,168.495,2133.3333333333335,12.586408645289438,4
Team Group Inc. TEAMGROUP-D4-3600 4GB,DDR4,17,21700.0,16600.0,168.495,2127.777777777778,12.55363153944233,4
G Skill Intl F4-3800C14-16GTZN 16GB,DDR4,30,21700.0,16600.0,168.495,1235.483870967742,7.289205409998773,4
Corsair CMD16GX4M2B3600C18 8GB,DDR4,18,20900.0,16600.0,239.99,1973.6842105263158,8.189900869439876,4
Corsair CMD16GX4M2B3466C16 8GB,DDR4,18,20800.0,16600.0,351.58,1968.421052631579,5.58290615642288,4
Corsair CMK32GX4M2B3333C16 16GB,DDR4,19,20700.0,16600.0,349.99,1865.0,5.313541696344625,4
G Skill Intl F4-3600C14-8GTZRA 8GB,DDR4,24,20300.0,16600.0,168.495,1476.0,8.70822148145963,4
G Skill Intl F4-3200C14-16GVR 16GB,DDR4,25,20300.0,16600.0,168.495,1419.2307692307693,8.373289886018876,4
Mushkin MR[ABC]4U320GJJM32G 32GB,DDR4,28,20100.0,16600.0,168.495,1265.5172413793102,7.466398662965339,4
G Skill Intl F4-4000C18-16GTZN 16GB,DDR4,31,20100.0,16600.0,168.495,1146.875,6.7664237883123395,4
Corsair CM4X4GD3000C16K2 4GB,DDR4,19,19600.0,16600.0,168.495,1810.0,10.678781084987758,4
G Skill Intl F4-4000C18-8GTZRB 8GB,DDR4,28,19600.0,16600.0,168.495,1248.2758620689656,7.364676610336385,4
Corsair CMK32GX4M2K3600C16 16GB,DDR4,28,19500.0,16600.0,168.495,1244.8275862068965,7.3443321998105935,4
Corsair CMD32GX4M2C3466C16W 16GB,DDR4,24,19200.0,16600.0,168.495,1432.0,8.448626803150535,4
Gold Key Technology Co Ltd NMUD416E82-3200D 16GB,DDR4,26,18900.0,16600.0,168.495,1314.8148148148148,7.757248383815539,4
G Skill Intl F4-3600C16-8GTZKK 8GB,DDR4,27,18600.0,16600.0,168.495,1257.142857142857,7.416990808831276,4
G Skill Intl F4-4000C16-16GTRSA 16GB,DDR4,22,17900.0,16600.0,168.495,1500.0,8.849818578719136,4
Kingston XN205T-HYD2 16GB,DDR4,28,17500.0,16600.0,168.495,1175.8620689655172,6.937443989294771,4
A-DATA Technology AO1P32MCST2-BZPS 16GB,DDR4,29,17500.0,16600.0,168.495,1136.6666666666667,6.706195856318279,4
Corsair CMN32GX4M2Z4600C18 16GB,DDR4,25,17400.0,16600.0,499.0,1307.6923076923076,2.6153846153846154,4
Corsair CMT64GX4M8Z3600C16 8GB,DDR4,34,17400.0,16600.0,168.495,971.4285714285714,5.731311079551441,4
G Skill Intl F4-4266C17-8GTZR 8GB,DDR4,32,17100.0,16600.0,168.495,1021.2121212121212,6.025028002077472,4
Apacer Technology 78.CAGNT.AR40B 8GB,DDR4,18,21600.0,16500.0,168.495,2005.2631578947369,11.830810099971897,4
Corsair CMW16GX4M2C3200C14 8GB,DDR4,23,19900.0,16500.0,214.99,1516.6666666666667,7.021930027624736,4
Kingston 9905701-141.A00G 16GB,DDR4,21,19600.0,16500.0,168.495,1640.909090909091,9.6811651724776,4
Corsair CMK32GX4M2L3200C16 16GB,DDR4,24,19400.0,16500.0,456.81,1436.0,3.136672418688976,4
G Skill Intl F4-3600C16-16GTZRC 16GB,DDR4,28,19300.0,16500.0,168.495,1234.4827586206898,7.283298968233221,4
Corsair CMW16GX4M2K4266C19 8GB,DDR4,23,19000.0,16500.0,478.59,1479.1666666666667,3.0842316701071057,4
Corsair CMK32GX4M4B3466C16 8GB,DDR4,27,19000.0,16500.0,389.99,1267.857142857143,3.242684321484291,4
Crucial Technology BLM16G44C19U4BL.M8FB 16GB,DDR4,26,18300.0,16500.0,168.495,1288.888888888889,7.604288556529036,4
G Skill Intl F4-3600C17-16GTZ 16GB,DDR4,28,18000.0,16500.0,168.495,1189.655172413793,7.018821631397935,4
G Skill Intl F4-4000C18-8GTZR 8GB,DDR4,29,18000.0,16500.0,168.495,1150.0,6.7848609103513375,4
Thermaltake Technology Co Ltd R009D408GX2-4000C19A 8GB,DDR4,31,18000.0,16500.0,209.0,1078.125,5.133928571428571,4
Apacer Technology GD2.22428S.001 8GB,DDR4,27,17900.0,16500.0,168.495,1228.5714285714287,7.248422835903293,4
Kingston HP32D4U8S8HD-8X 8GB,DDR4,28,17800.0,16500.0,168.495,1182.7586206896551,6.978132810346353,4
Mushkin MR[ABC]4U360JNNM16G 16GB,DDR4,28,16500.0,16500.0,168.495,1137.9310344827586,6.713655473511069,4
G Skill Intl F4-3600C19-16GSXK 16GB,DDR4,27,12800.0,16500.0,168.495,1046.4285714285713,6.173802008487397,4
Gold Key Technology Co Ltd NMUD416E82-4000F 16GB,DDR4,32,22600.0,16400.0,168.495,1181.8181818181818,6.97258433474841,4
Essencore Limited KD48GU880-36A180Z 8GB,DDR4,34,22600.0,16400.0,168.495,1114.2857142857142,6.5741509441913575,4
G Skill Intl F4-3400C16-8GSXW 8GB,DDR4,17,22000.0,16400.0,168.495,2133.3333333333335,12.586408645289438,4
Crucial Technology BL8G32C16U4WL.M8FE1 8GB,DDR4,26,21200.0,16400.0,168.495,1392.5925925925926,8.21612786567505,4
Crucial Technology BL16G30C15U4R.M16FE1 16GB,DDR4,30,20800.0,16400.0,168.495,1200.0,7.079854862975309,4
G Skill Intl F4-3200C16-16GTZKY 16GB,DDR4,18,20700.0,16400.0,168.495,1952.6315789473683,11.5202901498414,4
G Skill Intl F4-3466C16-16GTZR 16GB,DDR4,19,20700.0,16400.0,168.495,1855.0,10.944275642349332,4
Essencore Limited KD48GU88C-26N1600 8GB,DDR4,18,20500.0,16400.0,168.495,1942.1052631578948,11.458186159815304,4
Wilk Elektronik S.A. GR3200D464L22/16G 16GB,DDR4,34,20500.0,16400.0,168.495,1054.2857142857142,6.220158201042592,4
Kingston KF3600C16D4/16GX 16GB,DDR4,27,20300.0,16400.0,168.495,1310.7142857142858,7.733055758071245,4
Team Group Inc. TEAMGROUP-D4-3733 8GB,DDR4,19,20000.0,16400.0,168.495,1820.0,10.737779875512551,4
Corsair CMT16GX4M2K3600C16 8GB,DDR4,24,19800.0,16400.0,259.99,1448.0,5.548105291390475,4
Kingston 9905734-063.A00G 32GB,DDR4,33,18500.0,16400.0,168.495,1026.4705882352941,6.0560523215156445,4
Crucial Technology BLE8G4D40BEEAK.M8FE1 8GB,DDR4,26,18400.0,16400.0,168.495,1288.888888888889,7.604288556529036,4
Kingston KHX3200C20S4/32GX 32GB,DDR4,29,17800.0,16400.0,168.495,1140.0,6.725862119826544,4
G Skill Intl F4-4400C18-8GTZRC 8GB,DDR4,30,22300.0,16300.0,168.495,1245.1612903225807,7.346301013732445,4
Kingston KF3200C18D4/8G 8GB,DDR4,30,21900.0,16300.0,168.495,1232.258064516129,7.270173542087548,4
G Skill Intl F4-4400C19-16GVK 16GB,DDR4,35,21300.0,16300.0,168.495,1044.4444444444443,6.162095899256287,4
Corsair CMG16GX4M2D3600C18 8GB,DDR4,33,21200.0,16300.0,129.0,1102.9411764705883,8.484162895927602,4
G Skill Intl F4-3600C19-8GSXW 8GB,DDR4,18,20500.0,16300.0,168.495,1936.842105263158,11.427134164802252,4
Corsair CMD32GX4M4C3466C16W 8GB,DDR4,20,20300.0,16300.0,168.495,1742.857142857143,10.282646348606995,4
Patriot Memory (PDP Systems) 3600 C20 Series 8GB,DDR4,30,20100.0,16300.0,168.495,1174.1935483870968,6.927599919685518,4
Corsair CMD8GX4M2B3200C16 4GB,DDR4,24,19500.0,16300.0,79.99,1432.0,17.681195209285097,4
G Skill Intl F4-3600C19-16GTRG 16GB,DDR4,25,19400.0,16300.0,168.495,1373.076923076923,8.10098777590444,4
G Skill Intl F4-4266C19-8GTZR 8GB,DDR4,27,19400.0,16300.0,168.495,1275.0,7.522345791911266,4
Chun Well Technology Holding Limited ND4U1636181DRLDE 16GB,DDR4,32,19400.0,16300.0,168.495,1081.8181818181818,6.382596429500468,4
G Skill Intl F4-3600C16-8GVKC 8GB,DDR4,26,19300.0,16300.0,168.495,1318.5185185185185,7.77909978771361,4
V-Color Technology Inc. TL48G30S816KRGB 8GB,DDR4,20,19200.0,16300.0,168.495,1690.4761904761904,9.973605064905692,4
Corsair CMR32GX4M2F3600C18 16GB,DDR4,25,19100.0,16300.0,761.99,1361.5384615384614,1.784477465679054,4
Patriot Memory (PDP Systems) 4000 C20 Series 8GB,DDR4,28,19100.0,16300.0,168.495,1220.6896551724137,7.201921326130055,4
Crucial Technology BL16G32C16U4BL.M16FE 16GB,DDR4,28,18900.0,16300.0,168.495,1213.7931034482758,7.161232505078473,4
G Skill Intl F4-4266C17-8GTZRB 8GB,DDR4,25,18300.0,16300.0,168.495,1330.7692307692307,7.8513775082995405,4
Crucial Technology BLM8G44C19U4B.M8FE1 8GB,DDR4,27,18200.0,16300.0,168.495,1232.142857142857,7.26949383251929,4
G Skill Intl F4-3600C18-32GTZR 32GB,DDR4,30,17400.0,16300.0,168.495,1087.0967741935483,6.41373948608247,4
Kingston XN205T-MIE2 16GB,DDR4,29,17200.0,16300.0,168.495,1116.6666666666667,6.588198275268691,4
Corsair CMK16GX4M2Z4000C18 8GB,DDR4,27,17000.0,16300.0,168.495,1189.2857142857142,7.016641873127314,4
Corsair CMG64GX4M2D3600C18 32GB,DDR4,32,22100.0,16200.0,729.0,1160.6060606060605,1.589871315898713,4
Chun Well Technology Holding Limited MD4U0836165BCW 8GB,DDR4,31,21400.0,16200.0,168.495,1175.0,6.932357886663323,4
Chun Well Technology Holding Limited D4U0836144B 8GB,DDR4,23,20600.0,16200.0,168.495,1533.3333333333333,9.046481213801783,4
G Skill Intl F4-3200C14-8GVR 8GB,DDR4,23,20600.0,16200.0,168.495,1533.3333333333333,9.046481213801783,4
Shanghai Kuxin Microelectronics Ltd NMUD480E82-3200 8GB,DDR4,18,20500.0,16200.0,168.495,1931.578947368421,11.396082169789203,4
Crucial Technology BLM8G40C18U4B.M8FE1 8GB,DDR4,26,20500.0,16200.0,168.495,1359.2592592592594,8.019465230592402,4
G Skill Intl F4-3200C14-8GTZKY 8GB,DDR4,22,20400.0,16200.0,168.495,1591.304347826087,9.388503187858563,4
Shanghai Kuxin Microelectronics Ltd NMUD480E86-3000 8GB,DDR4,18,20200.0,16200.0,168.495,1915.7894736842106,11.302926184750055,4
G Skill Intl F4-3600C16-16GTRGC 16GB,DDR4,26,20200.0,16200.0,168.495,1348.148148148148,7.953911018898186,4
Crucial Technology BLS8G4D32AESCK.M8FE1 8GB,DDR4,19,20000.0,16200.0,168.495,1810.0,10.678781084987758,4
Corsair CMW32GX4M4C3200C14 8GB,DDR4,22,20000.0,16200.0,409.99,1573.9130434782608,3.8295653020225813,4
Crucial Technology BL16G36C16U4B.M8FB1 16GB,DDR4,28,19900.0,16200.0,168.495,1244.8275862068965,7.3443321998105935,4
Corsair CMR32GX4M2C3333C16 16GB,DDR4,24,19800.0,16200.0,507.67,1440.0,2.8309119861599856,4
V-Color Technology Inc. TL48G30S8KSRGB15 8GB,DDR4,18,19700.0,16200.0,168.495,1889.4736842105262,11.147666209684806,4
Essencore Limited KD48GU880-36A180X 8GB,DDR4,30,19700.0,16200.0,168.495,1158.0645161290322,6.832440580129397,4
G Skill Intl F4-3600C16-16GVKC 16GB,DDR4,28,19600.0,16200.0,168.495,1234.4827586206898,7.283298968233221,4
G Skill Intl F4-4133C17-8GTZR 8GB,DDR4,25,19500.0,16200.0,168.495,1373.076923076923,8.10098777590444,4
Chun Well Technology Holding Limited CL18-20-20 D4-3600 8GB,DDR4,27,19100.0,16200.0,168.495,1260.7142857142858,7.4380618054472745,4
Wilk Elektronik S.A. IRP4000D4V64L18S/8G 8GB,DDR4,28,19100.0,16200.0,168.495,1217.2413793103449,7.181576915604265,4
G Skill Intl F4-3733C17-16GTZR 16GB,DDR4,23,19000.0,16200.0,168.495,1466.6666666666667,8.65315594363649,4
Kingston KHX3600C17D4/8GX 8GB,DDR4,28,18900.0,16200.0,168.495,1210.344827586207,7.1408880945526825,4
Crucial Technology BLS16G4D32AESE.M16FE 16GB,DDR4,26,18800.0,16200.0,89.99,1296.2962962962963,14.246579803234381,4
G Skill Intl F4-3600C19-16GVRB 16GB,DDR4,28,18800.0,16200.0,168.495,1206.896551724138,7.120543684026891,4
Corsair CMR32GX4M2C3200C16 16GB,DDR4,29,18800.0,16200.0,298.28,1166.6666666666667,3.8982446761115574,4
Corsair CMH32GX4M4D3600C18 8GB,DDR4,32,18800.0,16200.0,168.495,1060.6060606060605,6.257447479902419,4
G Skill Intl F4-4400C19-8GTZKK 8GB,DDR4,27,18400.0,16200.0,168.495,1235.7142857142858,7.290564829135288,4
Corsair CMK16GX4M2K4266C16 8GB,DDR4,28,18100.0,16200.0,168.495,1182.7586206896551,6.978132810346353,4
G Skill Intl F4-3600C16-16GTRS 16GB,DDR4,28,18000.0,16200.0,168.495,1179.3103448275863,6.957788399820562,4
Crucial Technology CT16G4DFD832A.C16FJ 16GB,DDR4,36,16400.0,16200.0,86.99,881.081081081081,10.013422901251063,4
Corsair CMH32GX4M2Z3600C18 16GB,DDR4,31,21100.0,16100.0,223.98,1162.5,5.1671259667526,4
G Skill Intl F4-3600C16-32GTZR 32GB,DDR4,31,20800.0,16100.0,168.495,1153.125,6.803298032390336,4
Corsair CMT64GX4M4Z3600C18 16GB,DDR4,32,20700.0,16100.0,168.495,1115.1515151515152,6.579259064583116,4
Corsair CMW8GX4M1Z3600C18 8GB,DDR4,29,20600.0,16100.0,168.495,1223.3333333333333,7.217518707533162,4
G Skill Intl F4-3200C14-8GTZRX 8GB,DDR4,24,20200.0,16100.0,168.495,1452.0,8.566624384200123,4
Crucial Technology BL16G36C16U4W.M8FB1 16GB,DDR4,25,20200.0,16100.0,168.495,1396.1538461538462,8.237138830961658,4
Corsair CMW32GX4M2C3466C16 16GB,DDR4,26,20200.0,16100.0,269.99,1344.4444444444443,4.961232681812777,4
Neo Forza NMUD480E86-3200 8GB,DDR4,24,20100.0,16100.0,168.495,1448.0,8.543024867990207,4
Crucial Technology BL16G36C16U4BL.M8FB1 16GB,DDR4,29,19900.0,16100.0,168.495,1200.0,7.079854862975309,4
Corsair CMN32GX4M2Z3600C16 16GB,DDR4,24,19600.0,16100.0,299.0,1428.0,4.76,4
Corsair CMH16GX4M2D3600C18 8GB,DDR4,28,19600.0,16100.0,138.98,1231.0344827586207,8.79435978538806,4
Corsair CMT32GX4M4C3600C18 8GB,DDR4,29,18500.0,16100.0,436.98,1153.3333333333333,2.6333013684034277,4
G Skill Intl F4-3000C16-16GTRG 16GB,DDR4,28,18400.0,16100.0,168.495,1189.655172413793,7.018821631397935,4
G Skill Intl F4-3600C19-8GTZRB 8GB,DDR4,29,18200.0,16100.0,168.495,1143.3333333333333,6.745528383334808,4
G Skill Intl F4-4000C18-32GVK 32GB,DDR4,28,17800.0,16100.0,168.495,1168.9655172413793,6.896755168243189,4
SanMax Technologies Inc. SMD4-U16G48HD1-29Y 16GB,DDR4,28,17500.0,16100.0,168.495,1158.6206896551723,6.835721936665815,4
Kingston X0N6VG-HYD2 16GB,DDR4,30,17300.0,16100.0,168.495,1077.4193548387098,6.356643882348799,4
Corsair CMH64GX4M4D3600C18 16GB,DDR4,30,17100.0,16100.0,168.495,1070.967741935484,6.318580146526351,4
Crucial Technology CT16G4SFD832A.C16FN 16GB,DDR4,34,16400.0,16100.0,168.495,928.5714285714286,5.4784591201594655,4
Corsair CMH16GX4M2Z3200C16 8GB,DDR4,28,21400.0,16000.0,179.0,1289.655172413793,7.164750957854405,4
G Skill Intl F4-3466C18-8GTZRXB 8GB,DDR4,17,20900.0,16000.0,168.495,2050.0,12.09475205758282,4
G Skill Intl F4-3600C18-16GTRS 16GB,DDR4,30,20800.0,16000.0,168.495,1187.0967741935483,7.003727391330412,4
"PNY Technologies, Inc. 16GF2X08RHLL42-135-K 16GB",DDR4,30,20800.0,16000.0,168.495,1187.0967741935483,7.003727391330412,4
Crucial Technology BLS8G4D32AESEK.M8FE 8GB,DDR4,27,20500.0,16000.0,150.98,1303.5714285714287,8.577256405918073,4
Essencore Limited IM48GU48A32-GIISMZ 8GB,DDR4,19,20000.0,16000.0,168.495,1800.0,10.619782294462963,4
G Skill Intl F4-3200C14-8GVK 8GB,DDR4,24,20000.0,16000.0,168.495,1440.0,8.49582583557037,4
G Skill Intl F4-3200C16-8GSXKB 8GB,DDR4,25,20000.0,16000.0,168.495,1384.6153846153845,8.169063303433049,4
Corsair CMH32GX4M2Z3200C16 16GB,DDR4,30,20000.0,16000.0,222.98,1161.2903225806451,5.184794725335499,4
Corsair CMR32GX4M2C3000C15 16GB,DDR4,27,19800.0,16000.0,383.69,1278.5714285714287,3.323640927945693,4
Crucial Technology BL32G32C16U4BL.M16FB 32GB,DDR4,29,19800.0,16000.0,168.495,1193.3333333333333,7.040522335958779,4
G Skill Intl F4-3600C17-8GTRG 8GB,DDR4,20,19700.0,16000.0,168.495,1700.0,10.02979438921502,4
Neo Forza NMUD416E82-3600 16GB,DDR4,27,19600.0,16000.0,168.495,1271.4285714285713,7.501274795295267,4
A-DATA Technology DDR4 3600 8GB,DDR4,29,19400.0,16000.0,168.495,1180.0,6.96185728192572,4
GIGA - BYTE Technology Co Ltd GP-ARS16G32 8GB,DDR4,26,19300.0,16000.0,168.495,1307.4074074074074,7.713545576019395,4
Corsair CMW64GX4M2D3000C16 32GB,DDR4,29,19300.0,16000.0,168.495,1176.6666666666667,6.942191018417456,4
"PNY Technologies, Inc. 16GU2X08QJLL52-12-K 16GB",DDR4,50,19200.0,16000.0,168.495,690.1960784313726,4.072073385240701,4
Team Group Inc. TEAMGROUP-UD4-3600 8GB,DDR4,28,19000.0,16000.0,168.495,1206.896551724138,7.120543684026891,4
"PNY Technologies, Inc. 8GBF1X08QFHH39-135-K 8GB",DDR4,26,18900.0,16000.0,168.495,1292.5925925925926,7.626139960427108,4
G Skill Intl F4-3600C19-16GTRS 16GB,DDR4,29,18600.0,16000.0,168.495,1153.3333333333333,6.804527173859602,4
Corsair CMT32GX4M4Z3200C16 8GB,DDR4,27,18500.0,16000.0,446.98,1232.142857142857,2.750441665125356,4
Kingston KHX3600C17D4/16GX 16GB,DDR4,28,18500.0,16000.0,168.495,1189.655172413793,7.018821631397935,4
Crucial Technology BL8G36C16U4R.M8FE1 8GB,DDR4,29,18400.0,16000.0,168.495,1146.6666666666667,6.7651946468430735,4
Corsair CMK16GX4M2K4000C19 8GB,DDR4,34,18300.0,16000.0,168.495,980.0,5.781881471429836,4
G Skill Intl F4-3600C16-8GTZRC 8GB,DDR4,27,18100.0,16000.0,168.495,1217.857142857143,7.185209846055299,4
V-Color Technology Inc. TL8G36818D-E6PRKWK 8GB,DDR4,26,18000.0,16000.0,168.495,1259.2592592592594,7.42947732534446,4
