cpuName,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category,performance_per_core,performance_per_watt,thread_efficiency,brand,cpu_name_clean,singleScore,multiScore,baseClock,turboClock,boost_headroom,smt_efficiency,single_efficiency,scaling_efficiency,gaming_score,productivity_score,combined_score,r23_per_dollar,gaming_value,productivity_value
Intel Celeron G5925 @ 3.60GHz,53.93,2939,54.49,2282,42.32,58.0,50.67,2,2021,FCLGA1200,Desktop,1469.5,50.672413793103445,1.552909152773052,Intel,Intel Celeron G5925,,,,,,,,,2282.0,2939.0,2939.0,,42.31411088447988,54.49656962729464
AMD FX-4300 Quad-Core,25.76,2937,114.01,1489,57.82,95.0,30.92,2,2012,AM3+,Desktop,1468.5,30.91578947368421,1.0139598229485869,AMD,AMD FX-4300 Quad-Core,,,,,,,,,1489.0,2937.0,2937.0,,57.8027950310559,114.0139751552795
AMD Opteron 2431,24.99,2936,117.48,570,22.81,75.0,39.14,6,2009,F (1207),Server,489.3333333333333,39.14666666666667,1.164850136239782,AMD,AMD Opteron 2431,,,,,,,,,570.0,2936.0,2936.0,,22.809123649459785,117.48699479791918
AMD A10-5800K APU,46.07,2936,63.73,1495,32.45,100.0,29.36,2,2012,FM2,Desktop,1468.0,29.36,1.018392370572207,AMD,AMD A10-5800K APU,,,,,,,,,1495.0,2936.0,2936.0,,32.4506186238333,63.729107879314085
Intel Core m3-7Y32 @ 1.10GHz,77.475,2935,,1697,,4.5,652.27,2,2017,FCBGA1515,Laptop,1467.5,652.2222222222222,1.1563884156729132,Intel,Intel Core m3-7Y32,,,,,,,,,1697.0,2935.0,2935.0,,21.903839948370443,37.883188125201684
AMD Opteron 6128 HE,395.0,2932,,823,,85.0,34.5,8,2015,Socket G34,Server,366.5,34.49411764705882,2.2455661664392905,AMD,AMD Opteron 6128 HE,,,,,,,,,823.0,2932.0,2932.0,,2.0835443037974684,7.422784810126582
Intel Pentium G4520 @ 3.60GHz,137.99,2926,21.2,2200,15.94,51.0,57.37,2,2015,FCLGA1151,Desktop,1463.0,57.372549019607845,1.5037593984962405,Intel,Intel Pentium G4520,,,,,,,,,2200.0,2926.0,2926.0,,15.943184288716573,21.204435103993042
Intel Core i7-880 @ 3.07GHz,338.97,2920,8.61,1386,4.09,95.0,30.74,4,2010,LGA1156,Desktop,730.0,30.736842105263158,1.8986301369863015,Intel,Intel Core i7-880,,,,,,,,,1386.0,2920.0,2920.0,,4.088857421010709,8.614331651768593
Intel Core i5-4210H @ 2.90GHz,77.475,2918,,1716,,47.0,62.09,2,2014,FCBGA1364,Laptop,1459.0,62.08510638297872,1.1761480466072654,Intel,Intel Core i5-4210H,,,,,,,,,1716.0,2918.0,2918.0,,22.149080348499517,37.66376250403356
AMD Athlon Silver 3050e,77.475,2918,,1453,,6.0,486.3,2,2020,unknown,Laptop,1459.0,486.3333333333333,0.995887594242632,AMD,AMD Athlon Silver 3050e,,,,,,,,,1453.0,2918.0,2918.0,,18.754436915133915,37.66376250403356
AMD Ryzen 3 3250C,77.475,2917,,1858,,15.0,194.47,2,2021,FP5,"Laptop, Mobile/Embedded",1458.5,194.46666666666667,1.2739115529653753,AMD,AMD Ryzen 3 3250C,,,,,,,,,1858.0,2917.0,2917.0,,23.981929654727335,37.65085511455308
Intel Celeron J4105 @ 1.50GHz,107.0,2911,27.21,1097,10.25,10.0,291.14,4,2018,FCBGA1090,Desktop,727.75,291.1,1.507385778083133,Intel,Intel Celeron J4105,,,,,,,,,1097.0,2911.0,2911.0,,10.25233644859813,27.205607476635514
Intel Core i7-3540M @ 3.00GHz,128.02,2911,22.74,1768,13.81,35.0,83.17,2,2013,rPGA988B,Laptop,1455.5,83.17142857142858,1.2147028512538647,Intel,Intel Core i7-3540M,,,,,,,,,1768.0,2911.0,2911.0,,13.810342134041555,22.73863458834557
Intel Pentium G4560T @ 2.90GHz,231.9,2909,12.54,1708,7.36,35.0,83.11,2,2017,FCLGA1151,Desktop,1454.5,83.11428571428571,1.1742866964592644,Intel,Intel Pentium G4560T,,,,,,,,,1708.0,2909.0,2909.0,,7.365243639499784,12.54420008624407
Intel Core i7-5550U @ 2.00GHz,77.475,2908,,1781,,15.0,193.85,2,2016,FCBGA1168,Laptop,1454.0,193.86666666666667,1.2248968363136177,Intel,Intel Core i7-5550U,,,,,,,,,1781.0,2908.0,2908.0,,22.98806066473056,37.53468860922879
HiSilicon Kirin 970,395.0,2908,,1110,,95.0,,8,2021,unknown,Mobile/Embedded,363.5,30.610526315789475,3.0536451169188448,Other,HiSilicon Kirin 970,,,,,,,,,1110.0,2908.0,2908.0,,2.810126582278481,7.362025316455696
"Qualcomm Technologies, Inc SDMMAGPIE",395.0,2906,,1439,,95.0,,8,2021,unknown,Mobile/Embedded,363.25,30.589473684210525,3.961459050240881,Other,"Qualcomm Technologies, Inc SDMMAGPIE",,,,,,,,,1439.0,2906.0,2906.0,,3.643037974683544,7.356962025316456
Intel Atom x6425RE @ 1.90GHz,59.0,2903,49.2,1021,17.3,12.0,241.9,4,2022,FCBGA1493,Mobile/Embedded,725.75,241.91666666666666,1.4068205304857044,Intel,Intel Atom x6425RE,,,,,,,,,1021.0,2903.0,2903.0,,17.305084745762713,49.20338983050848
AMD Athlon X4 830,202.32,2901,14.34,1292,6.39,65.0,44.63,2,2018,FM2+,Desktop,1450.5,44.63076923076923,0.8907273354015857,AMD,AMD Athlon X4 830,,,,,,,,,1292.0,2901.0,2901.0,,6.385923289837881,14.338671411625148
AMD A10-9630P,169.99,2899,,1355,,35.0,82.82,4,2016,FP4,Laptop,724.75,82.82857142857142,1.8696102104173853,AMD,AMD A10-9630P,,,,,,,,,1355.0,2899.0,2899.0,,7.971057121007117,17.053944349667628
AMD A8-6500B APU,49.95,2898,58.01,1531,30.66,65.0,44.58,2,2014,FM2,Desktop,1449.0,44.58461538461538,1.056590752242926,AMD,AMD A8-6500B APU,,,,,,,,,1531.0,2898.0,2898.0,,30.65065065065065,58.01801801801801
AMD FX-670K Quad-Core,77.475,2897,,1566,,65.0,44.57,2,2014,FM2,Desktop,1448.5,44.56923076923077,1.0811183983431136,AMD,AMD FX-670K Quad-Core,,,,,,,,,1566.0,2897.0,2897.0,,20.21297192642788,37.39270732494353
AMD A10-5800B APU,44.99,2897,64.4,1526,33.92,100.0,28.97,2,2013,FM2,Desktop,1448.5,28.97,1.053503624439075,AMD,AMD A10-5800B APU,,,,,,,,,1526.0,2897.0,2897.0,,33.91864858857524,64.39208713047344
AMD PRO A10-8750B,77.475,2897,,1294,,65.0,44.56,2,2015,FM2+,Desktop,1448.5,44.56923076923077,0.8933379357956507,AMD,AMD PRO A10-8750B,,,,,,,,,1294.0,2897.0,2897.0,,16.70216198773798,37.39270732494353
AMD PRO A10-9700E,139.0,2896,20.83,1333,9.59,35.0,82.74,2,2016,AM4,Desktop,1448.0,82.74285714285715,0.9205801104972375,AMD,AMD PRO A10-9700E,,,,,,,,,1333.0,2896.0,2896.0,,9.589928057553957,20.834532374100718
Intel Core i5-4210M @ 2.60GHz,88.04,2893,32.86,1690,19.2,37.0,78.19,2,2014,FCPGA946,Laptop,1446.5,78.1891891891892,1.1683373660559973,Intel,Intel Core i5-4210M,,,,,,,,,1690.0,2893.0,2893.0,,19.195820081781008,32.86006360745115
Intel Core i7-860 @ 2.80GHz,43.99,2890,65.7,1319,29.98,95.0,30.42,4,2009,LGA1156,Desktop,722.5,30.42105263157895,1.82560553633218,Intel,Intel Core i7-860,,,,,,,,,1319.0,2890.0,2890.0,,29.984087292566493,65.69674926119572
Intel Xeon W3540 @ 2.93GHz,507.0,2890,5.7,1289,2.54,130.0,22.23,4,2009,LGA1366,Server,722.5,22.23076923076923,1.784083044982699,Intel,Intel Xeon W3540,,,,,,,,,1289.0,2890.0,2890.0,,2.5424063116370808,5.700197238658777
Intel Core i3-4350T @ 3.10GHz,77.475,2888,,1656,,35.0,82.52,2,2015,LGA1150,Laptop,1444.0,82.51428571428572,1.146814404432133,Intel,Intel Core i3-4350T,,,,,,,,,1656.0,2888.0,2888.0,,21.374636979670864,37.276540819619235
Intel Core i7-3520M @ 2.90GHz,122.02,2879,23.59,1746,14.31,35.0,82.24,2,2012,BGA1023,Laptop,1439.5,82.25714285714285,1.212921153178187,Intel,Intel Core i7-3520M,,,,,,,,,1746.0,2879.0,2879.0,,14.309129650876907,23.59449270611375
Intel Core i7-930 @ 2.80GHz,29.99,2877,95.94,1276,42.54,130.0,22.13,4,2010,LGA1366,Desktop,719.25,22.130769230769232,1.7740702120264165,Intel,Intel Core i7-930,,,,,,,,,1276.0,2877.0,2877.0,,42.547515838612874,95.93197732577526
Intel Core i3-4130T @ 2.90GHz,248.56,2874,11.56,1633,6.57,35.0,82.12,2,2013,LGA1150,Desktop,1437.0,82.11428571428571,1.1363952679192764,Intel,Intel Core i3-4130T,,,,,,,,,1633.0,2874.0,2874.0,,6.569842291599613,11.562600579336982
Intel Xeon E5-2403 v2 @ 1.80GHz,541.0,2873,5.31,991,1.83,80.0,35.91,4,2015,FCLGA1356,Server,718.25,35.9125,1.379742429516185,Intel,Intel Xeon E5-2403 v2,,,,,,,,,991.0,2873.0,2873.0,,1.8317929759704252,5.310536044362292
AMD Opteron 4184,498.95,2872,5.76,630,1.26,95.0,30.23,6,2011,C32,Server,478.6666666666667,30.231578947368423,1.3161559888579386,AMD,AMD Opteron 4184,,,,,,,,,630.0,2872.0,2872.0,,1.2626515682934163,5.756087784347129
Intel Core i3-4150T @ 3.00GHz,417.42,2867,6.87,1597,3.83,35.0,81.9,2,2014,FCLGA1150,Desktop,1433.5,81.91428571428571,1.1140565050575515,Intel,Intel Core i3-4150T,,,,,,,,,1597.0,2867.0,2867.0,,3.8258828038905657,6.868381965406544
AMD FX-7600P APU,169.99,2856,,1436,,35.0,81.59,4,2014,FP3,Laptop,714.0,81.6,2.011204481792717,AMD,AMD FX-7600P APU,,,,,,,,,1436.0,2856.0,2856.0,,8.447555738572857,16.800988293429025
Intel Core i5-3360M @ 2.80GHz,78.02,2846,36.48,1755,22.5,35.0,81.31,2,2012,BGA1023,Laptop,1423.0,81.31428571428572,1.2333099086437105,Intel,Intel Core i5-3360M,,,,,,,,,1755.0,2846.0,2846.0,,22.494232248141504,36.47782619841067
AMD Phenom II X4 980,130.0,2829,21.76,1521,11.7,125.0,22.63,4,2011,AM3,Unknown,707.25,22.632,2.1505832449628843,AMD,AMD Phenom II X4 980,,,,,,,,,1521.0,2829.0,2829.0,,11.7,21.76153846153846
AMD A8-6500 APU,43.69,2826,64.68,1497,34.26,65.0,43.47,2,2013,FM2,Desktop,1413.0,43.47692307692308,1.059447983014862,AMD,AMD A8-6500 APU,,,,,,,,,1497.0,2826.0,2826.0,,34.264133669031814,64.68299382009613
AMD Opteron 6128,269.0,2826,10.5,447,1.66,115.0,24.57,8,2010,G34,Server,353.25,24.57391304347826,1.2653927813163481,AMD,AMD Opteron 6128,,,,,,,,,447.0,2826.0,2826.0,,1.661710037174721,10.50557620817844
Intel Core i5-8210Y @ 1.60GHz,77.475,2825,,1720,,7.0,403.54,2,2019,FCBGA1515,Laptop,1412.5,403.57142857142856,1.2176991150442478,Intel,Intel Core i5-8210Y,,,,,,,,,1720.0,2825.0,2825.0,,22.200709906421427,36.46337528234915
AMD Opteron 3350 HE,392.0,2825,7.21,1362,3.47,45.0,62.78,4,2013,unknown,Server,706.25,62.77777777777778,1.928495575221239,AMD,AMD Opteron 3350 HE,,,,,,,,,1362.0,2825.0,2825.0,,3.4744897959183674,7.206632653061225
AMD A10-6800B APU,128.02,2824,22.06,1513,11.82,100.0,28.24,2,2014,FM2,Desktop,1412.0,28.24,1.071529745042493,AMD,AMD A10-6800B APU,,,,,,,,,1513.0,2824.0,2824.0,,11.818465864708639,22.059053272926104
Intel Xeon X3450 @ 2.67GHz,102.0,2818,27.63,1236,12.12,95.0,29.67,4,2009,LGA1156,Server,704.5,29.66315789473684,1.7544357700496807,Intel,Intel Xeon X3450,,,,,,,,,1236.0,2818.0,2818.0,,12.117647058823529,27.627450980392158
Intel Celeron G5905 @ 3.50GHz,47.19,2815,59.64,2189,46.39,58.0,48.53,2,2020,FCLGA1200,Desktop,1407.5,48.53448275862069,1.5552397868561278,Intel,Intel Celeron G5905,,,,,,,,,2189.0,2815.0,2815.0,,46.38694638694639,59.65246874337784
Intel Core i5-4278U @ 2.60GHz,77.475,2814,,1721,,28.0,100.51,2,2014,FCBGA1168,Laptop,1407.0,100.5,1.2231698649609097,Intel,Intel Core i5-4278U,,,,,,,,,1721.0,2814.0,2814.0,,22.213617295901905,36.3213939980639
Intel Core i5-7Y57 @ 1.20GHz,77.475,2814,,1699,,4.5,625.28,2,2017,FCBGA1515,Laptop,1407.0,625.3333333333334,1.2075337597725657,Intel,Intel Core i5-7Y57,,,,,,,,,1699.0,2814.0,2814.0,,21.9296547273314,36.3213939980639
Intel Xeon X3460 @ 2.80GHz,72.28,2814,38.94,1220,16.88,95.0,29.62,4,2010,LGA1156,Server,703.5,29.621052631578948,1.7341862117981521,Intel,Intel Xeon X3460,,,,,,,,,1220.0,2814.0,2814.0,,16.878804648588822,38.93193137797454
Samsung Exynos 8895,395.0,2807,,988,,95.0,,8,2021,unknown,Mobile/Embedded,350.875,29.54736842105263,2.8158175988599927,Other,Samsung Exynos 8895,,,,,,,,,988.0,2807.0,2807.0,,2.50126582278481,7.10632911392405
AMD A8-5600K APU,69.95,2803,40.08,1417,20.26,100.0,28.03,2,2012,FM2,Desktop,1401.5,28.03,1.011059579022476,AMD,AMD A8-5600K APU,,,,,,,,,1417.0,2803.0,2803.0,,20.257326661901356,40.07147962830593
AMD FX-8800P,77.475,2801,,1371,,35.0,80.03,2,2015,FP4,Laptop,1400.5,80.02857142857142,0.9789360942520529,AMD,AMD FX-8800P,,,,,,,,,1371.0,2801.0,2801.0,,17.696030977734754,36.15359793481768
Snapdragon 7c @ 2.40 GHz,395.0,2800,,1258,,9.0,311.06,8,2021,unknown,Unknown,350.0,311.1111111111111,3.5942857142857143,Other,Snapdragon 7c,,,,,,,,,1258.0,2800.0,2800.0,,3.1848101265822786,7.0886075949367084
AMD A8 PRO-7600B APU,169.99,2793,,1332,,65.0,42.97,4,2014,FM2+,Desktop,698.25,42.96923076923077,1.9076262083780882,AMD,AMD A8 PRO-7600B APU,,,,,,,,,1332.0,2793.0,2793.0,,7.835755044414377,16.43037825754456
Intel Core i3-6157U @ 2.40GHz,77.475,2790,,1442,,28.0,99.65,2,2016,BGA1356,Laptop,1395.0,99.64285714285714,1.0336917562724015,Intel,Intel Core i3-6157U,,,,,,,,,1442.0,2790.0,2790.0,,18.61245563084866,36.01161665053243
Intel Celeron G5900 @ 3.40GHz,53.99,2790,51.68,2150,39.82,58.0,48.1,2,2020,FCLGA1200,Desktop,1395.0,48.10344827586207,1.5412186379928314,Intel,Intel Celeron G5900,,,,,,,,,2150.0,2790.0,2790.0,,39.82218929431376,51.67623634006297
AMD Opteron 6172,199.95,2789,13.95,432,2.16,115.0,24.25,12,2010,G34,Server,232.41666666666666,24.252173913043478,1.8587307278594478,AMD,AMD Opteron 6172,,,,,,,,,432.0,2789.0,2789.0,,2.1605401350337585,13.948487121780445
AMD Athlon X4 750K Quad Core,190.44,2787,14.64,1446,7.59,100.0,27.87,2,2012,FM2,Unknown,1393.5,27.87,1.0376749192680301,AMD,AMD Athlon X4 750K Quad Core,,,,,,,,,1446.0,2787.0,2787.0,,7.59294265910523,14.634530560806553
Intel Xeon W3520 @ 2.67GHz,59.0,2787,47.23,1245,21.11,130.0,21.44,4,2009,LGA1366,Server,696.75,21.43846153846154,1.7868675995694294,Intel,Intel Xeon W3520,,,,,,,,,1245.0,2787.0,2787.0,,21.10169491525424,47.23728813559322
Intel Core i7-870S @ 2.67GHz,169.99,2786,,1270,,82.0,33.97,4,2010,LGA1156,Desktop,696.5,33.97560975609756,1.823402727925341,Intel,Intel Core i7-870S,,,,,,,,,1270.0,2786.0,2786.0,,7.4710277075122065,16.38919936466851
Intel Core2 Extreme X9775 @ 3.20GHz,1805.95,2780,1.54,1451,0.8,150.0,18.53,4,2009,LGA771,Desktop,695.0,18.533333333333335,2.0877697841726617,Intel,Intel Core 2 Extreme X9775,,,,,,,,,1451.0,2780.0,2780.0,,0.8034552451618262,1.5393560176084609
Intel Core i5-4200M @ 2.50GHz,88.95,2776,31.21,1624,18.26,37.0,75.04,2,2013,PGA946,Laptop,1388.0,75.02702702702703,1.1700288184438041,Intel,Intel Core i5-4200M,,,,,,,,,1624.0,2776.0,2776.0,,18.257448004496908,31.208544125913434
Intel Atom C2750 @ 2.40GHz,232.0,2775,11.96,658,2.83,20.0,138.77,8,2014,FCBGA1283,Server,346.875,138.75,1.8969369369369369,Intel,Intel Atom C2750,,,,,,,,,658.0,2775.0,2775.0,,2.836206896551724,11.961206896551724
AMD A8-8650,169.99,2774,,1408,,65.0,42.67,4,2015,FM2+,Desktop,693.5,42.676923076923075,2.030281182408075,AMD,AMD A8-8650,,,,,,,,,1408.0,2774.0,2774.0,,8.28284016706865,16.318606976880993
Rockchip RK3399,395.0,2770,,1140,,95.0,,8,2021,unknown,Mobile/Embedded,346.25,29.157894736842106,3.292418772563177,Other,Rockchip RK3399,,,,,,,,,1140.0,2770.0,2770.0,,2.8860759493670884,7.012658227848101
Intel Core 860 @ 2.80GHz,317.81,2754,8.66,1142,3.59,65.0,,4,2010,unknown,Unknown,688.5,42.36923076923077,1.6586782861292666,Intel,Intel Core 860,,,,,,,,,1142.0,2754.0,2754.0,,3.5933419338598536,8.665554891287247
Intel Xeon E5-2603 v2 @ 1.80GHz,59.0,2751,46.63,977,16.57,80.0,34.39,4,2014,LGA 2011,Server,687.75,34.3875,1.4205743366048709,Intel,Intel Xeon E5-2603 v2,,,,,,,,,977.0,2751.0,2751.0,,16.559322033898304,46.6271186440678
Intel Core i5-7Y54 @ 1.20GHz,77.475,2741,,1571,,4.5,609.21,2,2016,FCBGA1515,Laptop,1370.5,609.1111111111111,1.1462969719080627,Intel,Intel Core i5-7Y54,,,,,,,,,1571.0,2741.0,2741.0,,20.277508873830268,35.37915456598903
Intel Core i7-920 @ 2.67GHz,189.88,2741,14.44,1220,6.42,130.0,21.09,4,2008,LGA1366,Desktop,685.25,21.084615384615386,1.7803721269609631,Intel,Intel Core i7-920,,,,,,,,,1220.0,2741.0,2741.0,,6.425110596165999,14.435432904992627
Intel Core i5-5300U @ 2.30GHz,289.99,2740,9.45,1647,5.68,15.0,182.66,2,2015,FCBGA1168,Laptop,1370.0,182.66666666666666,1.2021897810218978,Intel,Intel Core i5-5300U,,,,,,,,,1647.0,2740.0,2740.0,,5.679506189868616,9.448601675919859
MediaTek MT6779V/CE,395.0,2740,,1224,,95.0,,8,2021,unknown,Mobile/Embedded,342.5,28.842105263157894,3.5737226277372263,Other,MediaTek MT6779V/CE,,,,,,,,,1224.0,2740.0,2740.0,,3.09873417721519,6.936708860759493
Intel Xeon E5540 @ 2.53GHz,71.45,2738,38.33,1200,16.79,80.0,34.23,4,2009,LGA1366,Server,684.5,34.225,1.7531044558071585,Intel,Intel Xeon E5540,,,,,,,,,1200.0,2738.0,2738.0,,16.794961511546536,38.32050384884535
AMD A10-5700 APU,59.95,2735,45.62,1441,24.03,65.0,42.08,2,2012,FM2,Desktop,1367.5,42.07692307692308,1.0537477148080439,AMD,AMD A10-5700 APU,,,,,,,,,1441.0,2735.0,2735.0,,24.03669724770642,45.62135112593828
Intel Pentium G4500 @ 3.50GHz,166.67,2734,16.4,2135,12.81,51.0,53.61,2,2015,FCLGA1151,Desktop,1367.0,53.6078431372549,1.5618141916605706,Intel,Intel Pentium G4500,,,,,,,,,2135.0,2734.0,2734.0,,12.8097438051239,16.40367192656147
AMD FX-4130 Quad-Core,22.21,2730,122.94,1356,61.06,125.0,21.84,2,2012,AM3+,Desktop,1365.0,21.84,0.9934065934065934,AMD,AMD FX-4130 Quad-Core,,,,,,,,,1356.0,2730.0,2730.0,,61.05357946870779,122.91760468257542
AMD RX-427BB,169.99,2729,,1297,,35.0,77.98,4,2015,FP3,Laptop,682.25,77.97142857142858,1.9010626603151337,AMD,AMD RX-427BB,,,,,,,,,1297.0,2729.0,2729.0,,7.629860580034119,16.053885522677803
AMD PRO A12-9800B,169.99,2729,,1387,,15.0,181.91,4,2016,FP4,Laptop,682.25,181.93333333333334,2.0329791132282886,AMD,AMD PRO A12-9800B,,,,,,,,,1387.0,2729.0,2729.0,,8.159303488440496,16.053885522677803
AMD RX-425BB,169.99,2724,,1282,,35.0,77.83,4,2021,FP3,Mobile/Embedded,681.0,77.82857142857142,1.882525697503671,AMD,AMD RX-425BB,,,,,,,,,1282.0,2724.0,2724.0,,7.541620095299723,16.02447202776634
Intel Core i3-7100U @ 2.40GHz,462.0,2721,5.89,1391,3.01,15.0,181.43,2,2016,FCBGA1356,Laptop,1360.5,181.4,1.0224182285924293,Intel,Intel Core i3-7100U,,,,,,,,,1391.0,2721.0,2721.0,,3.0108225108225106,5.8896103896103895
AMD 3015e,77.475,2720,,1391,,6.0,453.31,2,2020,unknown,Laptop,1360.0,453.3333333333333,1.0227941176470587,AMD,AMD 3015e,,,,,,,,,1391.0,2720.0,2720.0,,17.954178767344306,35.108099386899
Intel Core i7-5500U @ 2.40GHz,77.475,2719,,1631,,15.0,181.28,2,2015,FCBGA1168,Laptop,1359.5,181.26666666666668,1.1997057741816843,Intel,Intel Core i7-5500U,,,,,,,,,1631.0,2719.0,2719.0,,21.051952242658924,35.095191997418524
AMD A6-9400,77.475,2717,,1664,,10.0,271.7,2,2019,FT4,Laptop,1358.5,271.7,1.2248803827751196,AMD,AMD A6-9400,,,,,,,,,1664.0,2717.0,2717.0,,21.477896095514684,35.06937721845757
Intel Celeron G4950 @ 3.30GHz,1008.66,2714,2.69,2041,2.02,54.0,50.26,2,2021,FCLGA1151,Desktop,1357.0,50.25925925925926,1.5040530582166545,Intel,Intel Celeron G4950,,,,,,,,,2041.0,2714.0,2714.0,,2.0234766918485914,2.690698550552218
Intel Xeon X5470 @ 3.33GHz,179.95,2709,15.05,1454,8.08,120.0,22.57,4,2009,LGA771,Server,677.25,22.575,2.1469176818014026,Intel,Intel Xeon X5470,,,,,,,,,1454.0,2709.0,2709.0,,8.080022228396777,15.054181717143653
AMD A8-5500B APU,49.04,2707,55.2,1393,28.4,65.0,41.65,2,2013,FM2,Desktop,1353.5,41.646153846153844,1.0291835980790542,AMD,AMD A8-5500B APU,,,,,,,,,1393.0,2707.0,2707.0,,28.405383360522023,55.19983686786297
Intel Celeron J4115 @ 1.80GHz,169.99,2706,,1069,,65.0,,4,2020,unknown,Desktop,676.5,41.63076923076923,1.5801921655580191,Intel,Intel Celeron J4115,,,,,,,,,1069.0,2706.0,2706.0,,6.288605212071298,15.918583446085062
Intel Xeon X5492 @ 3.40GHz,1391.29,2705,1.94,1446,1.04,150.0,18.04,4,2008,LGA771,Server,676.25,18.033333333333335,2.1382624768946394,Intel,Intel Xeon X5492,,,,,,,,,1446.0,2705.0,2705.0,,1.039323218020686,1.9442387999626247
Intel Xeon E5-2407 @ 2.20GHz,325.03,2699,8.3,920,2.83,80.0,33.74,4,2012,LGA 1356,Server,674.75,33.7375,1.3634679510929975,Intel,Intel Xeon E5-2407,,,,,,,,,920.0,2699.0,2699.0,,2.8305079531120207,8.303848875488416
Intel Pentium Silver N5030 @ 1.10GHz,169.99,2695,,1301,,6.0,449.19,4,2020,FCBGA1090,Laptop,673.75,449.1666666666667,1.9309833024118739,Intel,Intel Pentium Silver N5030,,,,,,,,,1301.0,2695.0,2695.0,,7.653391375963292,15.853873757279839
Intel Xeon E5607 @ 2.27GHz,100.0,2686,26.86,1002,10.02,80.0,33.58,4,2011,LGA1366,Server,671.5,33.575,1.492181682799702,Intel,Intel Xeon E5607,,,,,,,,,1002.0,2686.0,2686.0,,10.02,26.86
Intel Core i7-4600U @ 2.10GHz,77.475,2685,,1673,,15.0,179.02,2,2013,FCBGA1168,Laptop,1342.5,179.0,1.2461824953445064,Intel,Intel Core i7-4600U,,,,,,,,,1673.0,2685.0,2685.0,,21.59406260083898,34.65634075508229
Intel Core i5-4402E @ 1.60GHz,77.475,2681,,1510,,25.0,107.26,2,2016,FCBGA1364,Laptop,1340.5,107.24,1.1264453562103693,Intel,Intel Core i5-4402E,,,,,,,,,1510.0,2681.0,2681.0,,19.490158115521137,34.60471119716038
Intel Xeon X3440 @ 2.53GHz,50.0,2680,53.61,1149,22.99,95.0,28.21,4,2009,LGA1156,Server,670.0,28.210526315789473,1.7149253731343284,Intel,Intel Xeon X3440,,,,,,,,,1149.0,2680.0,2680.0,,22.98,53.6
Intel Core i3-4110M @ 2.60GHz,77.475,2678,,1389,,37.0,72.38,2,2014,FCPGA946,Laptop,1339.0,72.37837837837837,1.0373412994772218,Intel,Intel Core i3-4110M,,,,,,,,,1389.0,2678.0,2678.0,,17.92836398838335,34.565989028718946
Intel Core i7-7Y75 @ 1.30GHz,77.475,2666,,1604,,4.5,592.39,2,2016,FCBGA1515,"Desktop, Laptop",1333.0,592.4444444444445,1.2033008252063015,Intel,Intel Core i7-7Y75,,,,,,,,,1604.0,2666.0,2666.0,,20.70345272668603,34.41110035495321
AArch64 rev 0 (aarch64),395.0,2656,,1073,,95.0,,8,2021,unknown,Unknown,332.0,27.957894736842107,3.2319277108433737,Other,AArch64 rev 0 (aarch64),,,,,,,,,1073.0,2656.0,2656.0,,2.7164556962025315,6.724050632911393
AMD Athlon X4 740 Quad Core,24.99,2655,106.26,1356,54.25,65.0,40.85,2,2012,FM2,Desktop,1327.5,40.84615384615385,1.0214689265536723,AMD,AMD Athlon X4 740 Quad Core,,,,,,,,,1356.0,2655.0,2655.0,,54.26170468187275,106.24249699879952
Intel Core i7-3687U @ 2.10GHz,77.475,2653,,1603,,17.0,156.06,2,2013,BGA1023,Laptop,1326.5,156.05882352941177,1.20844327176781,Intel,Intel Core i7-3687U,,,,,,,,,1603.0,2653.0,2653.0,,20.690545337205553,34.243304291707005
Intel Core i3-3250T @ 3.00GHz,77.475,2650,,1684,,35.0,75.71,2,2016,FCLGA1155,Desktop,1325.0,75.71428571428571,1.2709433962264152,Intel,Intel Core i3-3250T,,,,,,,,,1684.0,2650.0,2650.0,,21.736043885124236,34.204582123265574
Intel Celeron G5900T @ 3.20GHz,42.0,2648,63.04,2041,48.6,35.0,75.64,2,2021,FCLGA1200,Desktop,1324.0,75.65714285714286,1.5415407854984895,Intel,Intel Celeron G5900T,,,,,,,,,2041.0,2648.0,2648.0,,48.595238095238095,63.04761904761905
Intel Core i5-3320M @ 2.60GHz,44.04,2646,60.09,1612,36.6,35.0,75.61,2,2012,BGA1023,Laptop,1323.0,75.6,1.218442932728647,Intel,Intel Core i5-3320M,,,,,,,,,1612.0,2646.0,2646.0,,36.6030881017257,60.08174386920981
AMD Phenom II X4 970,59.88,2644,44.15,1412,23.58,125.0,21.15,4,2010,AM3,Unknown,661.0,21.152,2.136157337367625,AMD,AMD Phenom II X4 970,,,,,,,,,1412.0,2644.0,2644.0,,23.580494321977287,44.15497661990648
Intel Core i3-6100U @ 2.30GHz,529.99,2640,4.98,1347,2.54,15.0,176,2,2015,FCBGA1356,Laptop,1320.0,176.0,1.0204545454545455,Intel,Intel Core i3-6100U,,,,,,,,,1347.0,2640.0,2640.0,,2.541557387875243,4.981226060869073
Intel Core i5-3340M @ 2.70GHz,69.95,2636,37.69,1630,23.3,35.0,75.32,2,2013,BGA1023,Laptop,1318.0,75.31428571428572,1.236722306525038,Intel,Intel Core i5-3340M,,,,,,,,,1630.0,2636.0,2636.0,,23.302358827734096,37.68406004288777
